external,year,test_1,dropout,outside_interaction,first_sessions
0,2,5,0,1.1879176983637822,152
1,1,5,0,1.052778430106994,99
0,2,2,0,1.2589276002864596,28
1,3,1,0,0.8239104853247871,125
0,2,4,0,1.9116875738833523,48
0,2,1,0,0.23236261084756682,9
1,2,5,0,1.358959413549523,126
0,3,2,0,1.5415948171910188,37
0,1,1,0,0.9762603833819,172
0,2,2,0,1.7388499730448612,40
0,2,3,0,1.4354774602746172,122
0,2,4,0,1.3609728922865798,79
1,1,1,1,0.7530093799442631,18
0,2,2,0,1.653437911994144,22
1,1,5,0,0.04411026586150106,136
1,3,5,0,0.2261682706520753,22
1,2,1,0,0.9383444577158906,145
1,3,5,0,0.658485711483616,63
0,3,1,0,0.4116121449658561,16
1,3,1,0,1.1707070685634573,168
1,2,5,0,1.3431848636353334,86
0,3,2,0,1.1439162290444345,46
0,2,3,0,1.4817100014153282,48
0,3,1,0,0.16754704912038104,11
0,3,5,0,0.7530093799442631,176
0,3,5,0,0.48813019169095,155
1,1,2,0,0.24725849908504105,82
1,1,5,0,0.4819358514954585,49
1,1,3,0,0.25576758084338314,118
0,3,5,0,0.3143888023750774,6
0,3,4,0,0.367501879104355,15
1,3,3,0,0.27027853651357636,106
1,3,1,0,0.6969790360005471,77
1,3,2,0,0.6287776047501548,172
0,3,1,0,1.0460066910605808,145
1,3,5,0,0.32058314257056897,107
0,1,1,0,1.7850825141855724,10
0,1,2,0,1.294035055280184,22
1,2,4,0,0.5880532084118603,136
1,2,5,0,0.7887304993029604,109
1,2,2,1,0.49374713303552,46
1,3,1,0,0.5233464432268279,93
1,1,3,1,0.43570331035474735,22
1,3,4,0,0.7266871427340084,121
1,1,5,0,0.5764595199561056,100
1,3,1,0,1.0348816049135943,138
0,3,5,0,0.19995482998397396,21
1,2,5,0,1.1976067046246337,191
1,2,5,0,0.24125662517319002,80
1,1,3,1,0.43570331035474735,13
0,3,5,0,0.13513926825678818,10
0,2,3,0,1.0852950075127403,162
1,1,5,0,0.8797232361841962,179
0,2,1,1,0.9074178641806009,23
0,2,2,0,1.6436401091911392,30
1,3,2,0,0.1820580047905742,70
1,2,1,0,1.693258519855057,31
1,3,5,0,0.6915796877402839,134
0,1,4,0,0.7881168349379877,153
0,2,5,0,0.49374713303552,156
1,1,3,1,0.7998193199358958,28
0,2,5,0,1.347256928551615,124
0,3,5,0,0.29098383237926106,14
1,3,3,0,0.8653210770561565,115
1,1,4,0,0.3915930444932463,106
1,1,2,1,0.43570331035474735,4
1,3,1,0,0.1530360934501879,73
0,3,2,0,1.1610180623026058,124
1,3,4,0,0.47065456457888244,123
1,3,5,0,0.8825317068564813,122
1,3,3,0,0.34568299587832413,94
1,3,4,0,0.932150117520399,145
1,1,2,0,0.24687356651776,97
0,2,1,0,0.8466292599275285,151
0,3,1,0,1.4409856050770338,17
1,2,1,1,0.12963112345437156,46
0,2,4,0,1.4002612087387392,160
0,3,4,0,0.28817536170697605,19
1,3,5,0,0.7824998935934177,85
1,3,2,0,0.49432453188644154,178
1,3,1,0,1.0734837259726788,92
0,3,3,0,0.5585626947627058,114
1,1,2,0,0.24687356651776,98
1,2,4,0,1.5725214107263086,92
1,2,4,0,0.21165731498188212,16
1,2,5,0,1.1209798613573863,171
0,2,1,1,0.17644106344600424,52
1,2,5,0,1.4024922805601026,156
1,2,5,0,1.1825183501035188,94
1,3,5,0,0.9273281681110573,156
1,2,4,0,0.13513926825678818,21
0,3,5,0,0.37920436410226316,3
1,2,1,1,0.38889337036311467,22
0,3,5,0,0.9293416468481139,149
0,2,5,0,0.244065095845475,20
1,1,5,0,1.2238201452927349,114
0,3,5,0,0.2764728767090679,11
1,1,4,0,0.8853401775287663,90
1,2,1,0,1.8675773080218512,50
1,2,1,0,0.3999096599679479,18
0,2,2,0,1.9767207286948445,44
0,3,4,0,0.17924953411828923,17
1,1,3,0,0.2666064399786319,23
0,3,2,0,1.469789923333113,30
1,1,2,0,0.4982616257331287,94
1,2,1,1,0.7530093799442631,21
1,3,3,0,1.0293734601111777,83
1,3,4,1,0.43570331035474735,21
1,3,5,0,1.0789918707750954,111
0,3,5,0,1.1763240099080274,94
0,2,2,0,1.4024922805601026,25
1,1,4,0,0.17284149793916206,74
0,3,3,0,1.3988888179525893,88
1,1,2,0,0.0,75
0,3,4,0,0.27027853651357636,14
0,2,4,0,0.17924953411828923,13
1,3,5,0,0.6149528444730366,148
1,1,2,0,0.17644106344600424,78
1,3,2,0,0.3350940982407621,82
1,3,5,0,0.44401992582944894,13
1,1,1,0,1.312040677015737,140
1,3,1,0,0.9886490637728831,104
0,3,4,0,0.25576758084338314,21
1,3,3,0,0.3350940982407621,97
1,2,3,0,0.8149076744570105,79
0,2,5,0,0.12137200319371615,111
1,2,1,0,0.5177295018822579,133
0,3,1,0,0.3143888023750774,20
1,1,4,0,1.0293734601111777,149
0,3,2,0,1.520420919016566,32
1,1,1,1,0.7530093799442631,25
0,1,3,0,1.2085141976873135,151
0,2,5,0,0.25576758084338314,16
1,1,1,0,1.756746798238261,41
1,3,4,0,0.2942135011328782,160
1,2,2,0,0.1801856910090509,23
1,2,5,0,0.5563316229413424,134
0,2,2,0,1.5705079319892519,36
1,1,3,1,0.0,15
1,2,4,0,0.46472522169513364,63
1,3,2,0,0.27027853651357636,98
0,3,1,0,1.1962343138384837,18
0,3,2,0,1.6182216604582662,34
0,3,1,1,0.0,39
1,1,1,0,1.0417621405021606,120
1,2,2,0,0.5570753135484635,44
0,2,5,0,0.32058314257056897,12
1,3,5,0,0.3233916132428539,20
1,3,1,0,0.244065095845475,15
0,2,1,0,1.7352465104373478,25
0,3,3,0,0.7216576912269702,71
0,2,5,0,0.44401992582944894,7
1,3,5,0,0.7908165090681192,127
1,1,5,0,0.5557542240904207,41
0,1,2,0,2.0649412604178465,3
0,3,4,0,1.2407043854665996,164
1,3,5,0,0.28817536170697605,6
0,3,4,0,0.5674567090883289,156
1,2,1,0,0.3143888023750774,18
0,3,1,0,0.35299092343416183,14
1,2,4,0,0.2160518724239526,46
0,3,2,0,1.0556956973214322,95
0,3,3,0,1.82558931743956,71
1,3,4,0,1.1500017726977725,143
1,3,1,0,1.6317200311089244,71
1,3,5,0,0.9852631942496766,124
1,3,1,0,1.2293282900951517,144
1,3,4,0,0.608758504277545,106
0,3,5,0,0.3842338156093014,99
1,3,5,0,0.5690790613721656,151
0,1,1,0,1.7589778700596244,7
1,1,2,0,0.4413202516993173,56
1,1,4,0,0.42331462996376423,109
0,3,1,0,0.27027853651357636,18
1,1,5,0,0.73500375820871,80
1,3,1,0,0.9769465787749749,96
1,1,3,0,0.4178064851613476,154
1,3,4,0,0.6942793618704155,107
1,3,4,0,0.9231473066526223,97
1,1,3,1,0.7169981364731569,18
1,1,5,0,1.9551116443517782,100
1,2,3,0,0.8680207511862881,103
1,3,5,0,0.6266553294709447,113
1,3,5,0,0.29098383237926106,10
0,3,1,0,2.164864277138757,43
0,2,5,0,1.0473790818467306,150
1,1,3,1,0.3060721869003758,30
0,3,1,0,0.21165731498188212,6
0,3,5,0,0.22335979997979027,11
0,3,4,0,0.38063425010245927,93
0,3,1,0,1.5960351772642782,26
1,3,5,0,0.25857605151566815,9
1,2,4,0,0.30247262139353365,149
1,1,3,1,0.3641160095811484,19
0,3,5,0,0.25857605151566815,14
1,3,4,0,0.9466610731905922,92
0,1,1,0,1.844498727652495,35
1,3,5,0,0.244065095845475,10
1,3,1,0,1.2677128180699293,145
0,1,2,0,0.37639589342997815,86
0,3,2,0,0.0,94
1,3,3,0,0.24687356651776,93
1,3,4,0,1.0410759451090859,108
1,3,5,0,0.3384799677639687,155
1,1,1,1,0.12963112345437156,51
0,2,2,0,1.4264746494068405,143
1,3,3,0,0.1530360934501879,78
1,2,2,0,1.1169077964411047,128
0,3,5,0,1.2906491857569775,80
0,3,3,0,0.9141444957848459,59
1,1,3,0,0.7025959773451171,59
1,1,1,0,1.458087438335205,56
1,3,4,0,1.1852180242336505,63
0,2,5,0,0.3999096599679479,21
1,1,2,0,0.4413202516993173,90
0,2,2,0,1.9587151069592916,27
0,1,1,0,1.430078112014354,20
1,3,2,0,0.3942927186233779,93
1,1,5,0,0.37369621929984653,126
1,1,5,0,0.4633103715089937,50
0,3,5,0,0.3026863173771692,13
0,3,1,0,0.3026863173771692,12
1,1,1,0,1.521107114409641,20
0,3,2,0,0.9382356611737371,153
1,1,3,0,1.141685157223071,113
1,3,5,0,0.3088806575726608,7
1,1,1,0,0.27027853651357636,62
1,3,4,0,0.4619167510228487,37
0,3,3,0,1.3050513448850172,7
0,2,4,0,0.3350940982407621,8
1,1,5,0,1.2430442538301163,61
1,3,4,0,0.5971648158217902,142
1,2,1,0,0.85282360012302,111
0,3,4,1,1.2602999910726094,65
1,1,4,0,0.9645578983839919,121
1,1,5,0,0.8797232361841962,67
0,2,1,0,1.6167404731299628,17
0,1,2,0,1.2086229942294668,17
1,2,4,0,0.9231473066526223,79
1,3,5,0,0.564648238416044,160
0,1,1,0,1.138408084242018,28
1,3,4,0,0.9231473066526223,115
0,3,5,0,0.3350940982407621,8
0,1,2,0,0.9432752036673855,132
1,2,5,0,0.244065095845475,8
0,1,1,0,1.5471029619934356,40
0,3,1,0,0.25576758084338314,3
0,1,2,0,1.82379343178681,35
0,1,4,0,0.7943111751334792,86
1,2,1,0,1.1678985978911722,162
1,2,5,0,0.9735607092517684,91
0,1,1,0,1.9209079778354354,27
1,3,1,0,0.73500375820871,114
0,1,4,0,1.0822689437561486,143
0,2,2,0,1.667153875729109,21
0,1,1,0,1.4822874002662498,39
0,3,5,0,0.3350940982407621,4
0,1,2,0,1.0824865368404553,148
0,3,1,1,1.1058915068362716,52
0,3,5,0,0.3026863173771692,7
1,3,4,0,0.7059818468683237,97
1,3,1,0,0.2160518724239526,66
0,2,1,0,0.16754704912038104,14
0,2,4,1,0.3528821268920085,40
1,3,2,0,0.7998193199358958,131
1,2,5,0,1.1382992876998645,103
1,2,1,0,0.9879628683798082,25
1,2,4,0,0.9528554133860836,87
1,2,3,0,1.2731121663301925,139
0,3,1,0,0.17924953411828923,17
1,3,5,0,0.8232242899317121,85
0,3,5,0,0.8430296944206863,27
1,1,2,0,0.24687356651776,103
1,2,5,0,1.259036396828613,177
0,1,2,0,1.2473339118307047,21
0,2,1,0,1.1549325186492676,34
0,3,3,0,0.5887394038049352,118
0,1,2,0,1.391367194413116,73
1,1,5,0,0.2160518724239526,96
0,3,1,0,1.9056020302300138,41
0,2,5,0,0.244065095845475,17
1,3,1,0,1.4022746874757959,126
0,3,5,0,0.4035817565028923,116
1,2,2,0,1.3996838098878177,87
0,2,3,0,0.8832179022495563,160
1,1,1,0,0.23899937882438563,121
0,3,5,0,0.9942660051174531,147
1,2,1,0,0.37650468997213155,139
1,2,2,0,1.2382223044207747,158
1,3,2,1,1.1058915068362716,52
1,1,5,0,0.27027853651357636,98
0,2,5,0,0.3294771568961921,98
0,2,1,0,0.13513926825678818,22
1,2,2,0,0.31507499776815234,117
1,1,5,0,0.37688962253941255,112
1,3,5,0,0.26477039171115974,21
1,1,2,0,0.3999096599679479,82
0,2,5,0,0.6997875066728321,109
0,3,5,0,0.44401992582944894,20
1,1,5,0,0.38889337036311467,92
0,3,5,0,0.27027853651357636,8
0,3,3,0,0.9528554133860836,125
1,2,2,0,0.3735874227576932,74
0,3,5,0,0.22335979997979027,23
1,3,4,0,0.13513926825678818,5
1,1,1,0,0.3999096599679479,84
0,2,2,0,1.2789467007590694,23
1,1,2,0,0.4764277066930418,149
1,2,4,0,0.043210374484790516,33
0,3,4,0,1.4200627161270423,79
0,3,4,0,0.244065095845475,8
1,2,3,0,1.535291680453374,109
1,3,5,0,0.7619033942698863,83
0,2,2,0,1.5705079319892519,64
1,3,4,0,1.2059233200993353,67
1,3,5,0,0.22335979997979027,10
0,2,5,0,1.283018765675351,129
1,2,4,0,0.8239104853247871,85
0,2,2,0,1.9738034614804063,33
0,3,3,0,0.5888482003470886,86
1,1,5,0,0.8797232361841962,140
1,3,5,0,0.9673663690562768,130
0,3,5,0,0.3026863173771692,8
1,2,2,1,0.5405570730271527,74
1,1,5,0,1.6051467846742082,78
0,2,4,0,0.3088806575726608,13
1,2,2,0,0.24725849908504105,157
0,3,1,0,1.8787023941688377,36
1,3,3,0,1.7498662626496946,13
0,2,5,0,0.3254201277939667,124
0,2,4,0,1.0258787940458176,179
1,1,3,1,0.38889337036311467,15
1,3,2,0,0.9673663690562768,91
0,2,5,0,0.7025959773451171,132
1,3,5,0,1.314849147688022,108
1,3,4,0,0.9734519127096151,159
0,2,4,0,0.44401992582944894,15
1,1,1,1,0.12963112345437156,37
0,2,2,0,1.4023834840179492,28
1,3,4,0,0.35579939410644684,13
1,3,5,0,1.0211656411786294,170
1,1,4,0,0.6377804156179313,127
0,2,2,0,1.5167086598668993,15
1,3,1,0,1.2238201452927349,121
1,2,4,0,0.4502142660249405,17
0,2,4,0,0.37920436410226316,8
1,2,5,0,1.297529721345544,146
0,2,5,0,0.2764728767090679,13
0,2,5,0,1.4168944396881424,114
1,2,4,0,0.16754704912038104,18
1,2,3,0,0.9093225463755041,154
1,3,3,0,0.12137200319371615,135
0,2,2,0,0.23165518575449684,71
1,3,5,0,0.43570331035474735,76
1,1,1,0,1.114894317704048,121
0,1,4,0,1.3320597774883467,50
0,3,5,0,0.3088806575726608,3
0,2,4,0,0.16754704912038104,4
1,3,4,0,0.3143888023750774,22
1,2,4,0,0.3888933703631147,134
1,3,4,0,0.8177161451292955,112
1,3,3,0,0.27027853651357636,103
0,3,5,0,1.1672124024980974,139
1,2,1,0,1.826275512832635,102
1,3,5,0,0.9411529283881755,84
1,1,2,0,0.3999096599679479,59
1,3,1,0,0.12963112345437156,63
1,2,2,0,0.47065456457888244,75
0,2,1,0,1.8938995452321057,13
0,2,5,0,1.9553292374360853,19
0,1,3,0,1.2148173344249584,129
1,1,5,0,0.855632070795305,120
1,1,4,0,0.42009999702420314,53
1,2,4,0,1.4910726180497196,143
1,2,2,0,0.24687356651776,96
1,1,5,0,0.0,139
1,2,5,0,0.8762285701188364,130
0,3,5,0,0.244065095845475,8
1,3,5,0,0.8887260470519729,149
1,2,3,0,1.5236979919976192,154
1,1,2,0,1.0756060012518887,28
1,3,1,0,0.39249293586995676,40
1,1,5,0,1.7437807189963563,162
1,3,1,0,1.147302098567641,104
0,2,4,0,1.695849397443035,89
0,1,2,0,1.365262550287168,21
0,3,5,0,0.44401992582944894,5
1,3,1,0,0.5295407834223195,93
0,3,1,1,1.012271626853006,48
0,3,4,0,1.5999984456384064,68
0,2,4,0,1.1666350036471758,76
1,2,5,0,0.5349401316825827,80
1,3,5,0,0.7584087282045263,137
0,3,5,0,0.4191850698334365,93
1,1,5,0,1.238331100962928,99
0,2,4,1,1.4479749372077535,34
1,3,4,0,0.9087451475245826,149
1,3,1,0,0.44401992582944894,24
0,3,1,1,1.3651537537450147,29
1,1,2,0,0.5123301536219946,119
0,3,1,0,0.28817536170697605,8
0,1,2,0,1.635432290258591,21
0,2,4,0,1.050656154827784,70
1,2,5,0,0.6294638001432298,119
0,1,2,0,1.2294370866373048,95
1,3,2,0,0.24687356651776,116
0,2,2,0,1.0796780661681702,68
0,1,2,0,1.5124641093084794,73
1,3,3,0,0.35299092343416183,133
1,3,4,0,0.8383126444528268,114
1,2,1,0,0.36128630920886834,32
1,3,1,0,2.0677497310901316,19
1,1,4,0,0.6867064370028352,18
1,2,2,0,1.5388951430608873,36
0,3,5,0,0.22335979997979027,14
1,1,5,0,1.1618130542378342,130
0,1,5,0,1.652425326974609,99
1,3,4,0,1.238331100962928,118
0,2,4,0,0.8232242899317121,194
0,3,5,0,0.32058314257056897,16
0,1,1,0,1.6525341235167623,18
1,1,2,0,1.4086866207555941,32
1,1,2,0,0.30247262139353365,76
1,2,4,0,0.08822053172300212,97
1,2,1,0,0.1820580047905742,85
1,2,1,0,1.2886357070199208,71
0,2,1,0,0.44401992582944894,20
0,1,1,0,1.4649679739237718,149
0,2,5,0,0.26477039171115974,21
0,2,1,0,1.0914893477082317,129
1,2,1,0,0.09722334259077867,113
0,3,2,0,0.6233782564898915,76
0,1,1,0,1.2638583462379545,34
1,2,5,0,0.42331462996376423,109
1,3,5,0,0.3944015151655313,148
1,2,4,0,0.0,79
0,3,1,1,0.7530093799442631,59
1,1,2,0,0.655677240811331,117
1,3,5,0,0.3233916132428539,12
1,2,5,0,0.9996653533777163,109
1,1,2,1,0.8714066207094947,42
0,3,2,0,1.8119821502467486,11
1,1,4,0,0.42331462996376423,99
1,2,1,0,1.8021843474437438,33
0,3,1,1,0.9074178641806009,12
1,1,5,0,0.3999096599679479,87
1,1,3,0,0.5735422527416671,170
0,3,4,0,0.3233916132428539,16
1,3,5,0,0.4116121449658561,21
1,1,2,0,0.2160518724239526,71
1,2,3,0,0.3999096599679479,90
0,3,4,0,0.4116121449658561,5
0,1,1,0,0.6053726347543384,154
1,3,1,0,0.7763055533979261,121
1,3,1,0,1.1327911428974478,98
1,3,3,0,1.238331100962928,80
0,2,5,0,1.0667119869262656,79
1,3,2,0,1.2059233200993353,123
1,3,5,0,0.3853987042977547,57
1,1,1,0,0.46472522169513364,71
0,2,1,0,1.5230117966045442,29
0,1,1,0,1.658728463712254,30
1,1,4,0,2.09385437521608,92
1,2,1,1,0.8714066207094947,13
1,3,2,0,0.47992237275840177,64
0,2,5,0,0.8025189940660273,155
1,1,1,0,1.8594782856314562,41
1,2,5,0,0.4321037448479052,91
1,2,1,0,0.2205513293075053,171
1,1,3,0,0.06481556172718578,73
0,3,5,0,0.35579939410644684,15
1,2,5,0,0.353027188948213,136
1,2,2,0,0.5529457534181358,144
1,1,5,0,1.1618130542378342,121
1,3,2,0,0.4413202516993173,79
0,3,4,0,0.32058314257056897,10
0,3,4,0,0.33367924805462207,109
0,2,2,0,1.3699757031543562,22
0,3,5,0,0.367501879104355,6
0,2,2,0,1.727147488046953,23
0,3,5,0,0.29098383237926106,13
1,3,5,0,0.4819358514954585,104
0,1,2,0,2.231693317603,119
1,3,3,0,0.35849906823657846,98
0,1,2,0,1.5351828839112207,104
1,2,5,0,0.8617176144486431,105
0,1,5,0,1.4525792935327886,76
0,1,4,0,0.6321634742733614,95
1,2,2,0,0.24687356651776,89
1,1,2,1,0.9762603833819,29
1,1,2,1,0.12963112345437156,13
0,2,2,0,1.7932903331181207,158
0,3,3,0,0.462395444318227,105
1,3,1,0,0.4502142660249405,52
0,3,5,0,0.37920436410226316,20
0,2,1,0,1.6732394193824471,6
1,3,3,0,0.34102344112451083,61
1,3,5,0,0.6473606253366295,71
0,2,4,0,0.34679658323867024,24
1,2,2,0,0.7204928025385169,130
0,3,5,0,0.3088806575726608,21
1,2,3,0,1.1154717165549697,130
0,1,1,0,1.6491482539935558,32
0,3,3,0,0.21785165517737368,117
1,1,2,0,1.2883093173934606,74
0,2,1,0,0.6942793618704155,113
0,3,1,0,0.9942660051174531,153
0,1,2,0,1.5023065007388596,34
0,2,1,0,0.6177613151453216,149
1,3,1,0,0.608758504277545,174
1,1,2,0,0.27027853651357636,81
1,3,5,0,1.1914123644291421,120
1,1,1,1,0.7998193199358958,70
1,1,2,0,0.6081811054266235,108
1,2,5,0,0.926533176175829,115
0,1,1,0,1.3615502911375015,81
0,2,1,0,0.7556002575322414,105
1,2,5,0,1.283018765675351,84
1,3,3,1,0.12963112345437156,41
1,2,3,0,0.24125662517319002,105
0,1,2,0,1.3941756650854011,35
1,3,5,0,0.35299092343416183,24
1,3,5,0,0.09722334259077867,96
0,3,2,0,1.6905588457249254,28
0,3,1,0,0.44401992582944894,15
1,1,2,0,0.9121310170477892,66
1,1,2,0,0.2826672169045594,89
1,2,5,0,0.7171069330153104,140
1,2,2,0,0.49713300255872656,150
1,2,4,0,0.6734652694625775,107
0,3,3,0,1.3575870227633733,60
0,1,1,0,2.1091603228215012,16
1,1,2,0,0.36818807449742996,93
1,1,2,0,2.131661504339936,44
1,3,5,0,0.03240778086359289,134
0,1,2,0,1.8263843093747885,39
1,1,2,0,1.331373582095272,21
1,3,4,0,0.9969656792475847,115
1,3,4,0,0.2510031266480877,85
1,1,2,0,0.0,4
0,2,4,0,1.2886357070199208,77
1,1,1,1,0.6233782564898915,18
0,3,5,0,0.29098383237926106,24
1,1,5,0,1.259036396828613,142
1,2,5,0,0.7418842937972765,162
0,2,2,0,1.4030696794110242,22
0,3,4,0,0.5005188720819331,109
0,2,5,0,0.35299092343416183,16
0,1,5,0,1.7530345390885942,161
1,3,5,0,1.3823643835453394,153
1,1,5,0,0.1530360934501879,78
0,2,5,0,0.7294956134062933,176
1,2,1,0,0.8149076744570105,125
1,1,1,0,1.1237883320296713,98
0,3,2,0,1.3208258947992069,117
0,2,2,0,1.6911362445758469,31
0,2,1,0,1.46788524113821,38
1,1,3,0,0.35849906823657846,106
1,3,1,0,1.2168308131620151,6
1,3,1,0,0.8707204253164198,136
0,1,2,0,1.1500017726977725,8
1,1,3,0,0.9438526025183072,84
0,3,2,0,0.7584087282045263,136
1,3,5,0,1.1623904530887557,170
1,1,1,0,1.2617360709587444,17
1,3,4,0,1.0438844157813707,135
1,3,1,0,1.2059233200993353,95
1,3,4,0,1.1299826722251627,100
0,2,5,0,0.4116121449658561,12
0,2,2,0,1.9381186076357602,31
1,2,2,0,0.37650468997213155,88
1,2,5,0,0.8321183042573352,66
0,2,1,0,1.34657073315854,83
0,1,4,0,1.1085911809664033,147
1,3,5,0,1.2238201452927349,126
1,3,2,0,0.6158890013637982,74
1,2,2,0,0.6770687320700908,111
1,1,2,0,1.300338192017829,15
1,3,2,0,0.19444668518155733,83
1,3,4,0,0.3619937343019384,156
1,3,4,0,0.17924953411828923,15
0,2,1,0,0.9763691799240535,180
1,2,5,0,0.608758504277545,92
0,3,5,0,0.3350940982407621,5
1,3,4,0,1.3352280539272465,91
1,3,1,0,1.4173630419969105,105
1,3,2,0,0.779800219463286,84
0,1,1,0,1.4844096755454599,30
1,2,3,0,1.8317836576350517,6
1,3,5,0,0.4321037448479052,178
0,3,1,1,0.48251325034638004,24
1,3,1,0,0.8266101594549187,90
1,1,1,0,1.0327593296343842,89
0,2,2,0,1.2149261309671118,139
1,2,5,0,0.9583635581885004,168
1,1,2,0,0.31168912824494577,77
1,3,4,0,1.114894317704048,132
1,3,5,0,0.26477039171115974,13
0,3,1,0,1.399792606429971,93
1,2,1,0,0.8086045377193656,124
0,2,5,0,0.659171906876691,142
1,3,2,0,0.6158890013637982,105
0,3,2,0,0.8700342299233448,53
1,3,4,0,0.932150117520399,144
1,2,5,0,1.0796780661681702,97
0,3,1,0,0.44401992582944894,20
0,3,4,0,0.34679658323867024,6
1,2,2,0,0.25025943604096657,113
1,3,1,0,0.5915478744772202,99
0,3,1,0,0.34679658323867024,15
1,3,2,0,1.7076606789830966,94
0,3,5,0,0.34476806868755755,135
1,3,5,0,0.73849842427407,100
1,3,4,0,1.3611904853708867,122
1,2,3,0,0.21785165517737368,72
1,3,5,0,0.28817536170697605,21
1,3,5,0,0.9445387979113821,119
0,1,2,0,1.2059233200993353,153
1,3,5,0,0.703282172738192,119
1,3,1,0,1.1265968027019562,80
0,3,4,0,0.9762603833819,91
1,3,5,0,0.8797232361841962,119
0,3,1,0,1.1789148874960056,34
1,2,2,0,0.17374138931587263,84
1,3,4,0,1.164512728367966,135
0,1,2,0,1.7090330697692466,47
0,3,1,1,0.8714066207094947,34
0,3,1,1,0.48251325034638004,39
1,3,5,0,0.0910290023952871,145
1,3,5,0,0.3143888023750774,10
0,1,5,0,0.5005188720819331,123
1,2,2,0,1.6380231678465693,34
1,1,4,1,0.3060721869003758,10
1,2,2,0,0.2826672169045594,78
1,2,3,0,0.6969790360005471,113
0,2,1,0,1.574111394596765,13
1,3,2,0,0.08822053172300212,81
1,3,1,0,0.9031282061800125,97
1,3,5,0,0.40880367429357106,99
0,3,2,0,0.72938681686414,103
1,1,4,0,1.0348816049135943,128
1,2,2,0,1.1583183881724741,20
0,3,2,0,0.8430296944206863,133
0,3,2,0,1.0794604730838635,88
1,3,3,0,0.24125662517319002,79
1,2,2,0,0.7500921127298248,65
0,3,1,0,1.8387729897657714,38
1,3,3,0,0.5819676647585221,105
1,1,1,1,0.7530093799442631,36
1,1,5,0,1.070784051842547,120
1,3,4,0,0.12963112345437156,63
0,2,5,0,0.29098383237926106,14
1,1,1,0,1.4698987198752667,80
1,3,5,0,0.7059818468683237,123
0,3,5,0,0.4035817565028923,106
0,3,5,0,0.35579939410644684,13
1,3,5,0,0.8377352456019054,121
1,3,2,0,0.4413202516993173,88
1,1,5,0,0.0,80
1,3,5,0,0.3143888023750774,7
0,2,2,0,1.8290839835049202,43
1,1,4,0,0.7942023785913258,140
0,3,4,0,0.3088806575726608,23
1,2,4,0,0.6969790360005471,114
0,3,1,0,0.4116121449658561,9
0,2,1,0,1.3466795297006935,12
1,2,2,0,0.1176273756306695,45
0,2,1,0,0.9238335020456974,176
1,1,2,1,0.38889337036311467,52
1,2,1,1,0.7998193199358958,26
1,2,5,0,1.190039973642992,136
0,1,1,0,1.5388951430608873,12
1,2,5,0,0.6177613151453216,60
1,3,5,0,0.855632070795305,142
0,3,5,0,0.34679658323867024,22
0,3,1,0,0.6040303155963006,196
1,2,1,0,0.22335979997979027,12
0,2,1,0,0.9913487379030148,121
1,3,3,0,1.267930411154236,79
0,1,4,0,1.864082641956491,137
1,2,1,0,0.2784651257461295,115
1,2,1,1,0.6233782564898915,17
1,2,1,0,1.3610816888287331,24
1,3,4,0,1.1969205092315587,149
0,2,1,1,0.7530093799442631,50
1,2,5,0,0.16754704912038104,15
1,3,5,0,0.08822053172300212,63
1,1,5,0,0.32058314257056897,62
0,1,2,0,1.0734837259726788,8
1,3,4,0,0.8680207511862881,70
0,3,4,0,0.25576758084338314,9
0,2,5,0,0.6349719449456463,151
1,3,2,0,1.6410492316031609,39
1,3,1,0,0.6769599355279374,131
1,2,2,1,0.7530093799442631,16
1,1,1,1,0.5653344338091189,11
1,3,4,0,1.0941890218383634,173
1,3,4,0,0.17644106344600424,85
0,3,5,0,0.7336614390506723,28
0,2,5,0,0.9886490637728831,154
0,3,5,0,0.22335979997979027,9
1,1,1,1,0.38889337036311467,45
0,3,5,0,0.37920436410226316,16
0,3,1,1,1.1058915068362716,50
1,2,5,0,1.1327911428974478,89
0,2,1,1,0.38889337036311467,24
0,3,1,0,1.5059099633463728,27
1,1,5,0,0.05881368781533475,129
0,2,5,0,0.25857605151566815,8
1,1,5,0,1.2410307750930598,136
0,2,2,0,1.132104947504373,15
1,3,1,0,1.2148173344249584,86
0,3,5,0,0.12137200319371615,69
1,3,1,0,1.4353686637324636,23
1,2,5,0,0.8093995296545939,130
1,2,4,0,1.1769014087589489,119
1,1,1,0,1.417471838539064,25
0,3,5,0,0.3999096599679479,13
0,3,5,0,0.29098383237926106,16
1,1,5,0,1.2766068323955524,88
1,3,1,0,0.35579939410644684,15
0,3,4,0,0.23236261084756682,21
1,3,3,0,0.1530360934501879,113
1,3,5,0,0.8673345557932132,121
1,2,1,0,1.3319509809461936,41
1,3,2,0,0.08822053172300212,83
1,2,5,0,1.1175939918341797,121
1,3,5,0,1.0176709751132695,146
1,3,1,0,2.17937523280895,36
0,2,3,0,1.260941079023516,119
1,2,5,0,0.8411211151251119,133
1,1,2,0,1.7623637395828309,17
1,3,1,0,1.924293847358642,41
1,3,5,0,0.5943563451495052,128
0,3,5,0,1.0149713009831378,187
0,2,3,0,1.3117142873892769,116
1,3,3,1,0.8714066207094947,26
0,2,2,0,0.7998193199358958,25
0,3,1,0,0.3088806575726608,7
0,3,2,0,0.6508402555879333,147
1,2,2,0,1.3787609209378262,30
1,3,1,0,0.27027853651357636,19
1,1,2,0,0.21785165517737368,86
