external,year,test_1,session_3,session_4,test_2,dropout,outside_interaction,first_sessions
True,3,3,88.0,66.0,1.0,False,1.9525207667638,125
True,3,5,5.0,12.0,4.0,False,1.114150627096927,80
True,2,1,22.0,92.0,4.0,False,2.857193849372101,108
True,3,4,99.0,73.0,4.0,False,1.3057375402780922,85
False,1,2,23.0,43.0,2.0,False,3.328473217029341,42
True,3,5,82.0,44.0,5.0,False,2.5000671719216725,88
True,1,2,54.0,88.0,1.0,False,0.7684676312186028,90
True,1,2,3.0,33.0,1.0,True,0.6701881964815242,79
True,2,4,11.0,17.0,5.0,False,1.7290521702418564,107
True,3,1,37.0,46.0,2.0,False,3.4239006739673696,36
False,2,5,50.0,14.0,1.0,False,1.1381581227443311,74
True,3,2,27.0,48.0,3.0,False,2.8457423735986547,38
False,3,2,40.0,40.0,2.0,False,3.263875248386462,17
False,3,5,72.0,73.0,4.0,False,2.116573149818821,120
True,1,3,49.0,15.0,1.0,True,0.17644106344600424,84
True,2,2,44.0,99.0,5.0,False,1.5816330181362384,154
True,3,5,7.0,33.0,3.0,False,0.6701881964815242,19
True,1,1,59.0,33.0,1.0,False,1.9995482998397396,108
True,2,3,76.0,35.0,5.0,False,1.2755608312358626,145
True,1,4,72.0,57.0,5.0,False,0.9596271524324969,100
True,1,4,45.0,1.0,3.0,False,2.094322977524848,87
False,3,4,41.0,67.0,1.0,False,4.106042364671264,128
True,2,1,72.0,55.0,4.0,False,1.8231072363937353,89
False,3,2,68.0,41.0,5.0,False,2.3414141371269146,180
True,3,1,57.0,28.0,4.0,False,1.6408316385188542,92
True,2,4,3.0,2.0,3.0,True,0.6701881964815242,98
False,2,3,88.0,94.0,1.0,False,4.452370345601166,58
True,2,2,45.0,37.0,4.0,False,4.124483172575431,35
False,3,5,5.0,40.0,5.0,False,0.5529457534181358,15
True,2,4,85.0,69.0,2.0,False,2.892552313590287,58
False,3,5,7.0,44.0,3.0,False,0.46472522169513364,8
True,3,4,57.0,60.0,5.0,False,2.5648827336488584,70
True,3,3,91.0,20.0,3.0,False,1.6766252889056537,88
True,2,5,6.0,42.0,3.0,False,0.5295407834223195,17
True,1,1,51.0,59.0,2.0,False,1.8532839454359646,136
False,1,2,59.0,43.0,2.0,False,2.5455047211271555,9
False,3,5,5.0,22.0,2.0,False,0.27027853651357636,16
True,3,5,55.0,65.0,4.0,False,1.9070832175583172,116
True,1,5,60.0,68.0,2.0,False,2.515328012084926,87
False,2,3,77.0,21.0,5.0,False,1.782851442364209,157
True,2,2,59.0,90.0,5.0,False,2.218772345803263,93
False,2,2,21.0,32.0,2.0,False,2.523472141917489,27
True,2,3,46.0,6.0,1.0,True,0.48251325034638004,80
True,2,1,93.0,26.0,3.0,False,2.3180091671310983,152
True,1,2,88.0,6.0,1.0,False,1.894694537167334,60
True,1,3,72.0,65.0,2.0,False,0.7417754972551232,106
True,3,3,65.0,6.0,2.0,False,1.147302098567641,142
False,3,5,83.0,40.0,5.0,False,2.036714341012689,128
False,2,2,20.0,44.0,2.0,False,2.571872065779578,26
True,3,1,78.0,20.0,5.0,False,2.3538028175178978,109
False,3,5,13.0,31.0,3.0,False,0.6177613151453216,3
True,3,3,66.0,21.0,4.0,False,2.1001575119537246,80
False,2,1,42.0,43.0,1.0,False,1.869699583301061,39
True,1,1,29.0,83.0,4.0,False,1.1618754942793263,179
True,3,2,41.0,36.0,5.0,True,1.9525207667638,124
False,2,1,28.0,32.0,2.0,False,1.9291157967679837,31
True,2,4,94.0,49.0,4.0,False,2.129179423294111,96
True,2,4,98.0,76.0,3.0,False,1.1763240099080274,74
False,1,2,22.0,38.0,2.0,False,2.90559377323419,38
True,3,5,8.0,15.0,3.0,False,0.35849906823657846,14
True,1,3,34.0,52.0,3.0,False,3.4178485464541866,122
True,1,4,36.0,18.0,1.0,True,0.6701881964815242,91
True,1,4,25.0,27.0,5.0,False,0.6820468822490217,35
False,3,5,74.0,53.0,1.0,False,0.6196336289268448,179
False,3,3,64.0,78.0,2.0,True,1.0230703233735325,146
True,3,5,63.0,80.0,4.0,False,0.470509502522678,66
True,1,5,66.0,38.0,5.0,False,1.5469941654512822,107
False,1,2,37.0,40.0,1.0,False,1.4934124864132363,26
True,2,5,48.0,0.0,2.0,True,0.5405570730271527,74
False,3,1,72.0,45.0,2.0,True,1.6244160006537578,135
False,3,4,19.0,72.0,3.0,True,1.8476670040913947,100
False,3,5,85.0,45.0,1.0,False,1.2392672578536896,109
True,3,4,73.0,51.0,3.0,False,2.7413237970948625,89
False,1,1,29.0,52.0,2.0,False,1.7402860529309963,22
False,3,5,68.0,1.0,5.0,False,1.796487633458358,164
True,1,3,22.0,78.0,3.0,False,2.359419758862468,104
True,1,3,92.0,21.0,4.0,False,1.9471214185035368,117
True,1,3,62.0,11.0,2.0,False,0.6481556172718578,42
False,2,1,41.0,46.0,2.0,False,3.1468503984073806,25
True,2,5,58.0,21.0,2.0,False,1.298965801231679,99
False,3,5,6.0,27.0,1.0,False,0.4523365413041506,9
True,1,2,1.0,45.0,3.0,True,0.0,86
True,3,2,84.0,50.0,5.0,False,1.9070832175583172,114
False,3,5,75.0,26.0,2.0,False,1.6588372602544075,132
False,3,2,14.0,11.0,3.0,False,1.4508046375800336,69
True,2,5,77.0,36.0,5.0,False,1.569461930829562,131
True,1,3,5.0,7.0,5.0,False,0.8536185920582484,48
False,3,2,62.0,26.0,3.0,False,2.359419758862468,124
False,3,5,11.0,41.0,1.0,False,0.5819676647585221,16
True,2,2,67.0,16.0,1.0,True,0.49374713303552,80
False,2,1,23.0,32.0,3.0,False,3.342451881290781,30
True,3,4,9.0,41.0,3.0,False,0.3350940982407621,17
False,3,5,13.0,11.0,5.0,False,4.040072005242235,124
True,1,5,63.0,98.0,2.0,False,1.3237431620136453,115
True,3,2,50.0,21.0,5.0,False,0.7059818468683237,122
True,3,5,50.0,55.0,5.0,False,0.9996653533777163,131
False,2,1,6.0,32.0,4.0,False,0.8232242899317121,18
False,2,5,75.0,61.0,5.0,False,1.7664358044991126,116
False,3,1,5.0,51.0,3.0,False,0.6177613151453216,24
False,1,2,44.0,46.0,2.0,False,3.8235927408510113,28
False,2,5,60.0,29.0,5.0,False,2.429634668849917,181
True,3,2,96.0,49.0,4.0,False,1.129296476832088,72
False,2,1,25.0,68.0,3.0,False,1.9111101750324306,113
False,3,5,10.0,32.0,2.0,False,0.6935931664773405,15
True,3,5,16.0,3.0,2.0,False,0.35288212689200843,74
True,3,5,84.0,24.0,5.0,False,0.97064344203733,65
False,2,5,44.0,87.0,5.0,False,2.3126098188708353,169
True,2,5,57.0,37.0,5.0,False,1.9000938854275975,99
False,2,5,11.0,8.0,4.0,False,0.3999096599679479,5
False,2,1,12.0,54.0,4.0,False,0.6701881964815242,11
False,3,2,46.0,39.0,2.0,False,2.4572841894041533,42
False,1,1,35.0,34.0,1.0,False,2.3510580359455977,39
False,3,4,9.0,43.0,2.0,False,0.3350940982407621,17
False,1,2,47.0,30.0,2.0,False,3.0118199266927457,27
True,1,4,87.0,57.0,1.0,False,1.075714797794042,82
False,3,5,4.0,9.0,3.0,False,0.6287776047501548,8
True,3,3,90.0,51.0,3.0,False,1.21751700855509,130
False,1,5,58.0,76.0,5.0,False,1.9896868079367493,151
False,1,1,50.0,35.0,2.0,False,2.930371134016157,22
False,1,2,59.0,41.0,2.0,False,3.647151677405007,5
True,1,4,49.0,58.0,1.0,False,0.37688962253941255,81
True,2,4,12.0,19.0,5.0,False,0.20404812460025054,111
True,1,3,67.0,1.0,2.0,True,0.7169981364731569,97
False,2,2,53.0,42.0,3.0,False,1.8228896433094284,31
True,3,1,13.0,53.0,2.0,False,3.9172126208342766,67
False,2,5,45.0,5.0,5.0,False,1.4175806350812175,145
True,2,1,56.0,9.0,3.0,False,0.2427440063874323,140
True,3,5,79.0,16.0,4.0,False,1.1618754942793263,169
True,3,5,59.0,48.0,1.0,False,1.5884047571826516,80
True,3,5,55.0,54.0,1.0,False,2.2655822857948955,136
True,1,1,32.0,77.0,1.0,False,1.3361318424046285,182
False,1,2,23.0,32.0,3.0,False,4.559968889845871,14
True,3,1,55.0,77.0,5.0,False,1.5830054089223884,107
False,2,5,42.0,14.0,5.0,False,2.1705900150254807,181
True,3,4,38.0,9.0,2.0,True,0.6701881964815242,81
True,2,5,76.0,79.0,2.0,False,2.1759893632857437,133
True,1,3,41.0,55.0,1.0,True,0.6949655572634905,89
True,1,2,53.0,99.0,5.0,False,3.580746131807364,154
True,2,5,97.0,77.0,5.0,False,1.45877363372828,70
True,2,3,42.0,55.0,5.0,False,1.8048840215738753,151
True,2,5,43.0,44.0,5.0,False,1.764845820628656,176
False,2,1,1.0,32.0,5.0,False,3.0572574758982287,138
False,3,2,36.0,53.0,5.0,True,1.6244160006537578,148
False,3,3,78.0,46.0,1.0,True,0.5653344338091189,151
False,1,2,27.0,48.0,2.0,False,3.092833533200721,29
True,3,5,82.0,74.0,1.0,False,2.959175452272236,128
True,3,1,74.0,42.0,2.0,False,2.377207787513714,76
True,3,4,9.0,40.0,3.0,False,0.42331462996376423,13
True,2,5,19.0,20.0,3.0,False,0.7874306395449127,27
True,3,3,82.0,52.0,5.0,False,1.3403763929630483,37
True,3,1,73.0,48.0,3.0,False,1.799484673313612,96
True,3,2,94.0,74.0,2.0,False,1.1650901272188874,100
True,3,2,30.0,80.0,2.0,False,2.499849578837366,84
False,2,2,47.0,48.0,2.0,False,3.498142541428932,15
True,3,4,66.0,23.0,5.0,False,1.558228048140422,154
True,3,2,58.0,76.0,2.0,False,2.4820615501861196,106
True,3,2,91.0,47.0,1.0,False,1.8877052050366143,124
False,3,5,6.0,17.0,4.0,False,0.6467832264857079,13
True,3,2,85.0,39.0,4.0,False,2.3510580359455977,18
True,3,5,32.0,68.0,5.0,True,0.3060721869003758,139
False,3,5,13.0,11.0,4.0,False,0.6935931664773405,8
True,3,2,51.0,21.0,3.0,False,1.286992125036089,73
False,3,2,28.0,81.0,1.0,True,1.6824598233345305,107
True,1,2,77.0,85.0,4.0,False,1.428626996314163,109
False,3,5,9.0,57.0,5.0,False,0.5295407834223195,18
True,3,3,38.0,1.0,1.0,True,0.3641160095811484,90
True,1,4,64.0,20.0,5.0,False,0.235254751261339,79
False,3,4,13.0,12.0,4.0,False,0.7115987882128937,18
True,2,3,41.0,49.0,1.0,True,0.9294504433902673,69
False,3,1,8.0,30.0,3.0,False,0.42331462996376423,9
False,1,4,75.0,79.0,5.0,False,2.1231272957809275,169
True,3,4,54.0,10.0,3.0,False,0.47799875764877126,138
True,3,1,84.0,35.0,4.0,False,0.4467921309876828,40
True,3,2,21.0,34.0,2.0,False,2.6587202067164304,24
True,3,5,56.0,55.0,4.0,False,2.3884416702028544,112
True,3,4,56.0,24.0,5.0,False,2.20076672406771,91
True,2,4,48.0,19.0,4.0,False,0.5020062532961754,106
True,3,1,49.0,10.0,5.0,False,1.3167538298829253,104
False,3,2,51.0,15.0,5.0,False,0.7996742578796914,118
False,2,1,39.0,48.0,2.0,False,2.8185280392130316,18
True,1,5,52.0,73.0,5.0,False,1.1527014468279042,188
False,3,2,56.0,68.0,5.0,False,2.281997923659992,105
False,3,5,2.0,33.0,3.0,False,0.27027853651357636,12
True,3,5,57.0,50.0,5.0,False,1.95951009889452,126
True,1,5,54.0,21.0,3.0,False,0.5005188720819331,51
True,3,4,50.0,75.0,1.0,False,2.3414141371269146,124
True,2,3,21.0,83.0,3.0,False,2.742478594796706,52
True,3,5,51.0,64.0,4.0,False,1.9815426781041863,124
False,3,1,12.0,37.0,4.0,False,0.8880398516588979,6
True,3,5,81.0,72.0,3.0,False,1.70701959103219,101
True,2,5,11.0,43.0,5.0,False,0.5171521030313363,16
False,3,5,43.0,25.0,1.0,True,0.9762603833819,173
False,3,5,11.0,14.0,5.0,False,0.6467832264857079,20
False,2,4,88.0,54.0,3.0,False,1.0480652772398056,119
True,1,3,50.0,17.0,2.0,True,0.3641160095811484,94
False,1,2,86.0,1.0,3.0,False,2.519009998274762,104
True,2,3,59.0,57.0,5.0,False,1.800857064099762,119
False,2,1,15.0,77.0,3.0,False,4.639827698652004,41
False,3,1,28.0,37.0,2.0,False,2.118163133689278,48
False,2,5,6.0,24.0,5.0,False,0.5115351616867663,17
False,3,3,98.0,29.0,1.0,False,1.2557854983750005,150
True,2,3,84.0,91.0,5.0,True,1.2355226302906432,177
True,3,5,73.0,73.0,5.0,False,2.029725008881969,102
False,2,5,61.0,72.0,1.0,False,2.541477763653042,122
False,2,3,89.0,73.0,5.0,False,2.3713732530848373,50
True,1,4,81.0,60.0,4.0,False,2.3538028175178978,151
False,3,3,52.0,43.0,5.0,False,2.453039638845733,146
False,3,5,11.0,41.0,5.0,False,0.35849906823657846,16
True,2,4,63.0,20.0,5.0,False,0.4080962492005011,18
True,2,1,61.0,56.0,3.0,False,2.9825804222680525,127
True,3,5,5.0,35.0,5.0,False,0.6701881964815242,16
True,3,4,11.0,10.0,3.0,True,0.6701881964815242,66
True,1,1,3.0,42.0,2.0,True,0.5185244938174862,78
True,2,2,44.0,14.0,1.0,True,0.6701881964815242,97
True,1,2,44.0,44.0,2.0,False,3.870402680842644,15
True,2,5,60.0,20.0,5.0,False,0.9542278041722336,89
False,3,2,48.0,52.0,2.0,False,3.6541410095357265,35
True,3,3,66.0,19.0,1.0,True,0.17644106344600424,92
False,2,2,88.0,28.0,3.0,False,1.2779631396408715,105
True,3,5,4.0,49.0,5.0,False,0.3999096599679479,8
False,3,5,13.0,33.0,4.0,False,0.6701881964815242,9
False,2,1,48.0,42.0,2.0,False,2.494450230577103,28
True,1,5,25.0,74.0,2.0,False,1.627288160426028,34
True,3,2,53.0,10.0,1.0,True,0.8466292599275285,108
False,3,5,3.0,11.0,4.0,False,0.5529457534181358,7
False,2,2,52.0,48.0,2.0,False,3.2586934932105054,18
False,2,4,81.0,37.0,5.0,False,2.0655186592687684,152
True,2,3,56.0,10.0,2.0,True,0.17644106344600424,104
True,1,1,2.0,5.0,5.0,False,1.7267425748381702,84
True,1,4,59.0,64.0,1.0,False,0.7684676312186028,107
False,3,5,43.0,92.0,1.0,False,1.5706167285314052,159
True,2,4,7.0,42.0,3.0,False,0.7059818468683237,21
True,2,5,11.0,41.0,1.0,False,0.5529457534181358,11
True,3,4,56.0,20.0,4.0,False,1.635432290258591,136
True,1,5,22.0,30.0,4.0,False,0.5257236248311705,57
False,3,3,38.0,36.0,1.0,True,1.2823325702822759,161
False,2,4,4.0,34.0,2.0,False,0.6467832264857079,18
True,3,4,65.0,48.0,3.0,False,0.470509502522678,139
False,3,2,86.0,70.0,1.0,True,1.1639353295170443,153
False,1,2,50.0,32.0,3.0,False,2.7537124774858457,34
True,2,1,43.0,30.0,4.0,False,4.506387210807825,22
True,3,1,36.0,57.0,1.0,True,0.49374713303552,86
True,3,4,56.0,39.0,5.0,False,1.1707070685634573,105
False,2,5,1.0,48.0,5.0,False,0.5763507234139521,3
True,3,3,70.0,99.0,1.0,False,1.5760160767916684,144
False,2,1,30.0,36.0,1.0,False,2.1343611784700673,12
False,3,5,48.0,23.0,5.0,False,1.8944769440830274,142
True,3,3,83.0,64.0,4.0,False,0.7998193199358958,100
True,3,1,62.0,78.0,5.0,False,2.8061393588220485,143
True,2,2,49.0,94.0,3.0,False,1.1527014468279042,155
True,3,1,47.0,54.0,3.0,False,2.3402593394250717,10
True,2,3,3.0,34.0,4.0,False,0.7372610045575144,55
True,1,2,33.0,47.0,3.0,True,0.7998193199358958,79
False,3,1,53.0,44.0,3.0,False,2.759329418830416,33
True,3,2,66.0,29.0,4.0,False,1.4409856050770338,102
True,3,2,29.0,33.0,3.0,True,0.8826405033986346,83
True,2,5,61.0,70.0,1.0,False,2.4006127575095304,140
True,3,4,79.0,75.0,5.0,False,1.5526111067958521,160
True,2,3,13.0,34.0,5.0,False,0.7998193199358958,70
False,1,2,43.0,46.0,1.0,False,2.1759893632857437,146
True,2,5,53.0,54.0,1.0,False,1.3637813629588647,101
False,3,4,83.0,56.0,3.0,False,4.681238290383373,83
True,3,4,67.0,13.0,2.0,False,1.95813770810837,93
True,3,5,66.0,25.0,4.0,False,1.9234988554234138,111
False,3,5,1.0,33.0,4.0,False,0.6287776047501548,11
False,3,1,2.0,47.0,4.0,False,0.4523365413041506,20
True,3,5,8.0,29.0,2.0,False,0.48813019169095,18
False,3,2,40.0,52.0,2.0,False,2.1303342209959544,145
False,1,5,10.0,58.0,3.0,False,1.3595368124004445,105
False,3,1,45.0,45.0,2.0,False,3.004395408393412,33
True,2,2,18.0,51.0,3.0,True,0.6233782564898915,65
True,3,5,13.0,39.0,1.0,False,2.753494884401539,135
False,2,1,3.0,31.0,2.0,False,0.7998193199358958,6
False,3,5,8.0,31.0,5.0,False,0.42331462996376423,15
True,3,5,92.0,27.0,5.0,False,1.5058011668042195,61
True,3,4,85.0,52.0,4.0,False,2.4820615501861196,151
True,2,4,65.0,39.0,2.0,False,2.276598575399729,144
False,3,5,5.0,46.0,5.0,False,0.5171521030313363,21
True,3,5,72.0,22.0,4.0,False,2.2588105467484825,131
True,3,4,1.0,55.0,3.0,False,0.9128172124408641,42
False,3,3,68.0,34.0,5.0,False,1.63084526653288,44
True,3,5,84.0,66.0,3.0,False,2.117945540604971,98
False,3,3,51.0,16.0,1.0,False,1.1761064168237205,161
False,1,3,61.0,15.0,5.0,False,2.0531299788777853,192
False,3,4,34.0,1.0,1.0,True,1.47000751641742,94
False,3,1,6.0,32.0,4.0,False,0.35849906823657846,11
True,1,2,46.0,78.0,5.0,False,2.042113689272952,172
True,3,5,91.0,44.0,5.0,False,1.2893219024129956,166
True,3,5,90.0,64.0,2.0,False,1.1707070685634573,139
False,2,2,45.0,39.0,3.0,False,2.376052989811871,40
False,1,4,30.0,3.0,2.0,False,1.22875089124423,105
True,1,2,67.0,42.0,5.0,False,2.4820615501861196,143
False,2,1,37.0,96.0,2.0,False,3.1932251522303994,71
False,3,1,78.0,31.0,2.0,False,1.4877955450686664,48
True,1,5,28.0,72.0,5.0,False,1.0130414919875683,125
True,2,5,3.0,92.0,1.0,False,1.21751700855509,145
False,3,2,47.0,31.0,2.0,False,3.2870626252979718,21
True,1,3,48.0,27.0,5.0,False,1.523589195455466,97
True,1,3,40.0,24.0,2.0,False,1.569461930829562,133
False,2,3,79.0,46.0,2.0,False,1.6710083475610837,145
True,1,2,31.0,31.0,1.0,False,2.6517308745857107,20
False,3,3,47.0,16.0,5.0,False,2.028352618095819,179
True,1,5,38.0,10.0,3.0,True,1.059081566844639,90
False,3,5,3.0,44.0,2.0,False,0.6053726347543384,9
False,2,5,2.0,20.0,1.0,False,0.4523365413041506,12
True,2,5,75.0,19.0,5.0,False,0.9940484120331463,116
True,3,1,79.0,41.0,4.0,False,1.871071974087211,126
True,1,4,59.0,42.0,1.0,False,1.8532839454359646,105
True,2,2,3.0,1.0,3.0,False,0.37650468997213155,85
False,2,1,35.0,42.0,2.0,False,3.166010817844777,26
False,2,2,45.0,77.0,2.0,True,0.824596680717862,165
True,3,5,8.0,50.0,4.0,False,0.73500375820871,8
True,1,5,54.0,69.0,4.0,False,1.8476670040913947,83
False,3,1,28.0,31.0,2.0,False,2.9249717857558934,17
False,1,2,25.0,36.0,3.0,False,3.2004320774454262,37
False,3,5,70.0,30.0,5.0,False,1.114150627096927,71
True,1,3,86.0,5.0,2.0,False,0.9582547616463468,80
False,2,2,45.0,12.0,5.0,False,2.3524304267317477,130
True,3,5,7.0,46.0,2.0,False,0.8548883801881839,73
True,1,5,84.0,55.0,2.0,False,1.2591451933707662,114
True,3,1,2.0,35.0,1.0,False,0.7584087282045263,13
True,3,2,99.0,54.0,4.0,False,2.2063836654122797,128
False,1,1,35.0,42.0,3.0,False,3.9284465035234164,15
False,2,2,61.0,49.0,5.0,False,2.117945540604971,133
False,2,4,98.0,34.0,3.0,False,1.4046195006667588,11
False,3,2,31.0,32.0,2.0,False,2.834726083993821,30
False,3,3,73.0,56.0,1.0,True,0.9650265006927601,126
False,3,4,46.0,95.0,4.0,False,2.3011583430973883,63
True,3,4,73.0,52.0,3.0,False,1.788468383708779,116
True,1,5,59.0,68.0,5.0,False,0.583340055544672,115
True,2,3,71.0,31.0,5.0,False,0.32916475535701334,126
True,2,5,42.0,23.0,1.0,True,0.17644106344600424,96
False,2,5,13.0,20.0,5.0,False,0.5295407834223195,19
True,1,3,16.0,10.0,1.0,False,1.5996386398717917,34
False,3,1,59.0,85.0,3.0,False,1.2521558612400463,143
False,3,4,41.0,63.0,5.0,False,2.2295710423237898,124
False,2,5,53.0,11.0,2.0,False,3.211013180881646,114
True,1,5,64.0,3.0,1.0,True,0.12963112345437156,87
True,1,4,83.0,51.0,1.0,False,0.4467921309876828,114
True,2,3,31.0,14.0,1.0,True,0.48251325034638004,78
False,1,2,54.0,36.0,2.0,False,1.457618836026437,9
False,3,5,61.0,72.0,2.0,True,1.4339962729463138,124
False,2,1,36.0,72.0,1.0,True,0.6949655572634905,160
True,2,4,62.0,29.0,5.0,False,0.72938681686414,120
True,3,5,50.0,89.0,5.0,False,2.1759893632857437,147
True,2,5,14.0,45.0,5.0,False,1.3293601033582152,133
False,1,2,36.0,40.0,3.0,False,3.1065946043778543,20
False,3,3,49.0,69.0,5.0,True,0.9542278041722336,178
True,3,5,87.0,88.0,5.0,False,2.300221138479852,141
True,3,5,91.0,35.0,3.0,False,2.624081354031474,126
True,1,4,69.0,49.0,4.0,False,1.0824865368404553,147
False,3,2,26.0,33.0,3.0,False,2.433879219408337,18
True,1,5,37.0,3.0,1.0,True,0.3528821268920085,97
False,1,2,29.0,51.0,2.0,False,4.007023136427736,25
False,1,2,61.0,98.0,5.0,False,2.93577048227642,120
True,2,4,48.0,88.0,5.0,False,0.5644195066183523,15
True,3,4,1.0,41.0,4.0,False,0.5171521030313363,17
False,1,5,83.0,14.0,5.0,False,2.117945540604971,165
True,3,5,10.0,36.0,4.0,False,0.5405570730271527,14
True,1,5,37.0,24.0,1.0,True,0.6701881964815242,78
True,3,5,10.0,44.0,2.0,False,0.46472522169513364,18
False,3,4,5.0,50.0,4.0,False,2.3538028175178978,109
True,3,2,50.0,38.0,3.0,False,1.294721250673259,84
True,3,3,6.0,27.0,5.0,False,0.5349401316825827,46
True,3,4,4.0,40.0,3.0,False,0.7059818468683237,17
True,2,5,61.0,8.0,1.0,False,2.6999132053634933,97
False,3,4,59.0,93.0,1.0,False,2.328807863651625,117
True,2,1,34.0,32.0,4.0,False,2.040741298486802,11
True,3,5,1.0,32.0,2.0,True,0.12963112345437156,67
True,2,5,25.0,35.0,3.0,False,1.8352783237004116,102
True,2,1,51.0,92.0,5.0,False,1.3361318424046285,125
True,1,4,85.0,4.0,4.0,False,0.4321037448479052,103
True,3,5,95.0,77.0,4.0,False,1.9829150688903363,159
False,1,4,66.0,86.0,2.0,False,2.5772714140398416,186
True,3,5,46.0,7.0,1.0,True,0.5185244938174862,97
True,2,5,59.0,23.0,2.0,False,1.7882507906244722,152
True,2,1,39.0,40.0,3.0,False,1.7582916746665496,13
True,2,5,6.0,16.0,3.0,False,0.3350940982407621,21
True,1,2,15.0,44.0,1.0,True,0.5405570730271527,98
True,3,1,97.0,60.0,4.0,False,1.6878591715947937,107
True,3,1,85.0,56.0,5.0,False,2.106929251000138,74
True,2,2,47.0,29.0,3.0,True,0.12963112345437156,78
False,3,3,15.0,59.0,5.0,False,0.2592622469087431,130
False,2,5,2.0,40.0,3.0,False,0.46472522169513364,7
True,1,4,53.0,54.0,3.0,False,0.7640256695490963,84
False,2,4,3.0,46.0,2.0,False,0.7115987882128937,11
True,3,1,89.0,60.0,4.0,False,2.129179423294111,138
True,3,1,86.0,83.0,5.0,False,2.306992877526265,126
False,2,2,48.0,69.0,5.0,False,1.8877052050366143,138
False,2,3,86.0,57.0,1.0,False,1.6244160006537578,165
False,3,4,4.0,39.0,3.0,False,0.42331462996376423,22
True,3,1,44.0,41.0,2.0,False,4.071838698154921,29
False,3,5,9.0,10.0,4.0,False,0.3350940982407621,11
True,1,5,64.0,35.0,1.0,False,3.292679566642542,90
False,3,1,56.0,52.0,3.0,False,1.9453216357501155,135
False,1,1,34.0,72.0,1.0,False,2.6971684237911937,91
True,3,3,52.0,17.0,2.0,True,0.49374713303552,97
False,2,1,44.0,30.0,2.0,False,3.9766288343011986,30
False,1,3,46.0,61.0,4.0,False,2.377207787513714,167
True,3,4,96.0,69.0,5.0,False,1.4877955450686664,76
False,3,5,6.0,22.0,2.0,False,0.4523365413041506,19
False,1,1,35.0,49.0,1.0,False,2.4422409423252067,24
True,1,5,43.0,48.0,4.0,False,2.9287811501457,137
False,2,4,16.0,50.0,2.0,True,1.9885320102349062,95
True,3,2,85.0,48.0,4.0,False,1.9995482998397396,152
True,3,2,5.0,44.0,1.0,False,1.070097856449472,148
True,2,1,22.0,52.0,2.0,False,2.7095571041821764,38
False,2,1,1.0,12.0,1.0,False,0.6467832264857079,18
True,3,2,85.0,69.0,3.0,False,1.5348230781446057,156
True,3,2,0.0,7.0,5.0,False,1.0644809151049022,30
True,2,5,8.0,26.0,5.0,False,0.46472522169513364,21
False,3,5,70.0,67.0,5.0,False,0.7707974085955094,150
True,3,3,8.0,16.0,2.0,False,0.27027853651357636,43
True,3,1,45.0,24.0,3.0,False,2.20076672406771,108
True,3,5,64.0,65.0,3.0,False,2.8873705584143305,144
True,2,2,29.0,45.0,2.0,False,2.9166100628390237,28
True,2,5,7.0,12.0,5.0,False,0.6287776047501548,14
True,3,3,56.0,68.0,3.0,False,1.7760797033177957,141
True,3,4,62.0,61.0,3.0,False,1.3693983043034348,150
True,2,3,27.0,46.0,1.0,True,0.5185244938174862,79
False,3,4,17.0,43.0,5.0,False,0.32916475535701334,117
True,2,4,68.0,75.0,3.0,False,1.6824598233345305,53
True,1,2,15.0,21.0,3.0,True,1.059081566844639,77
False,3,4,47.0,59.0,5.0,False,2.506838910968086,121
True,3,5,95.0,29.0,5.0,False,1.3761700433498478,123
False,3,1,5.0,31.0,2.0,False,0.5763507234139521,14
True,3,1,18.0,43.0,2.0,False,1.8638650488721844,85
False,1,2,27.0,36.0,1.0,False,2.887805744582944,34
False,2,1,36.0,38.0,2.0,False,2.9508137293553665,22
True,3,5,49.0,42.0,4.0,False,1.1693647494054196,123
False,1,3,78.0,38.0,4.0,False,3.2357905416636124,116
True,3,5,79.0,53.0,4.0,False,2.0049476481000026,97
True,3,1,90.0,71.0,1.0,False,2.129179423294111,127
True,3,5,94.0,47.0,2.0,False,2.1303342209959544,91
True,1,2,2.0,15.0,1.0,False,1.286992125036089,53
False,1,1,44.0,45.0,2.0,False,2.3346423980805016,29
False,2,2,36.0,40.0,1.0,False,4.377910885055297,26
True,3,3,50.0,44.0,1.0,False,1.6822422302502238,150
False,2,1,57.0,63.0,2.0,False,3.9160578231324337,139
False,1,5,38.0,70.0,1.0,False,1.8762537292631676,82
False,2,5,6.0,34.0,2.0,False,0.6467832264857079,7
False,1,2,54.0,37.0,2.0,False,1.6810874325483804,10
True,1,3,48.0,24.0,2.0,True,0.17644106344600424,101
False,3,5,90.0,50.0,1.0,False,1.6768428819899603,155
True,1,1,99.0,86.0,5.0,False,2.8407782115070046,138
True,2,2,43.0,19.0,2.0,True,0.3060721869003758,98
True,2,1,74.0,25.0,5.0,False,1.5526111067958521,141
True,3,5,86.0,41.0,5.0,False,1.523589195455466,67
False,1,5,53.0,68.0,2.0,True,1.7760797033177957,123
True,3,1,93.0,74.0,1.0,False,1.9291157967679837,80
True,3,3,69.0,76.0,1.0,False,1.800857064099762,72
True,3,3,53.0,36.0,4.0,False,2.1345787715543745,117
True,3,4,61.0,69.0,5.0,False,0.7998193199358958,140
True,3,2,35.0,56.0,3.0,True,0.6233782564898915,67
